@RELATION data 
@ATTRIBUTE id string
@ATTRIBUTE ItemLength numeric
@ATTRIBUTE numWords numeric
@ATTRIBUTE containsQuestionMark {true,false}
@ATTRIBUTE containsExclamationMark {true,false}
@ATTRIBUTE hasExternalLink {true,false}
@ATTRIBUTE numNouns numeric
@ATTRIBUTE containsHappyEmo {true,false}
@ATTRIBUTE containsSadEmo {true,false}
@ATTRIBUTE containsFirstOrderPron {true,false}
@ATTRIBUTE containsSecondOrderPron {true,false}
@ATTRIBUTE containsThirdOrderPron {true,false}
@ATTRIBUTE numUppercaseChars numeric
@ATTRIBUTE numPosSentiWords numeric
@ATTRIBUTE numNegSentiWords numeric
@ATTRIBUTE numMentions numeric}
@ATTRIBUTE numHashtags numeric
@ATTRIBUTE numURLs numeric
@ATTRIBUTE retweetCount numeric
@ATTRIBUTE numSlangs numeric
@ATTRIBUTE hasColon {true,false}
@ATTRIBUTE hasPlease {true,false}
@ATTRIBUTE wotTrust numeric
@ATTRIBUTE numQuestionMark numeric
@ATTRIBUTE numExclamationMark numeric
@ATTRIBUTE readability numeric
@ATTRIBUTE urlIndegree numeric
@ATTRIBUTE urlHarmonic numeric
@ATTRIBUTE alexaCountryRank numeric
@ATTRIBUTE alexaDeltaRank numeric
@ATTRIBUTE alexaPopularity numeric
@ATTRIBUTE alexaReachRank numeric
@ATTRIBUTE theClass {fake,real}
@DATA
'263113323510374400',129,20,false,false,false,6,false,false,false,false,false,6,3,2,0,4,1,0,0,false,false,?,0,0,80.783,?,?,?,?,?,?,fake
'263576380728549376',81,10,false,false,false,4,false,false,false,false,false,4,0,0,0,0,1,0,2,false,false,?,0,0,61.325,?,?,?,?,?,?,fake
'263107190028644353',76,10,true,false,false,2,false,false,false,true,false,3,0,2,0,0,1,0,1,false,false,?,1,0,61.325,?,?,?,?,?,?,fake
'262979209268436993',77,10,false,true,false,3,false,false,false,false,false,9,0,2,1,0,1,0,1,true,false,?,0,4,97.025,?,?,?,?,?,?,fake
'263142172189147136',66,8,false,true,false,4,false,false,false,false,false,5,0,0,0,0,1,0,1,false,false,?,0,3,82.39,?,?,?,?,?,?,fake
'263143309902491648',75,10,false,false,false,5,false,false,false,false,false,2,0,0,0,0,1,0,0,false,false,?,0,0,86.705,?,?,?,?,?,?,fake
'263319516291932160',86,13,false,true,false,4,false,false,false,false,true,2,1,1,0,0,1,0,2,false,false,?,0,2,89.607,?,?,?,?,?,?,fake
'263450849123123200',107,15,false,false,false,3,false,false,false,false,false,2,0,1,1,1,1,0,1,false,false,?,0,0,78.81,?,?,?,?,?,?,fake
'263319628627992577',92,12,false,false,false,4,false,false,false,false,false,4,0,0,0,0,1,0,0,false,false,?,0,0,60.705,?,?,?,?,?,?,fake
'263127033918394368',82,13,false,false,false,8,false,false,false,false,false,1,0,1,0,1,1,0,5,false,false,?,0,0,103.005,?,?,?,?,?,?,fake
'263018097210957825',129,20,false,false,false,10,false,false,false,false,false,9,0,1,0,0,1,0,1,false,false,?,0,0,52.577,?,?,?,?,?,?,fake
'262874354306646016',59,8,false,false,false,3,false,false,false,false,false,1,1,0,0,0,1,0,0,false,false,?,0,0,92.965,?,?,?,?,?,?,fake
'262993785007525888',95,15,false,true,false,9,false,false,false,false,false,5,0,0,0,0,1,0,1,false,false,?,0,2,65.725,?,?,?,?,?,?,fake
'263100635824680960',138,15,false,false,true,5,false,false,false,false,false,7,1,1,1,0,2,0,0,true,false,1,0,0,71.768,0,0,0,0,0,0,fake
'262983943601659904',77,11,false,false,false,1,false,false,true,false,false,5,1,1,0,0,1,0,1,false,false,?,0,0,95.955,?,?,?,?,?,?,fake
'262977834451103745',51,7,false,true,false,5,false,false,false,false,false,7,0,0,0,0,1,0,1,false,false,?,0,4,106.597,?,?,?,?,?,?,fake
'262967740627828736',121,20,false,true,false,6,false,false,true,false,false,21,1,0,0,1,1,0,3,false,false,?,0,6,94.318,?,?,?,?,?,?,fake
'263208209819521024',124,19,false,false,false,6,false,false,false,false,false,2,1,0,0,0,1,0,1,false,false,?,0,0,80.687,?,?,?,?,?,?,fake
'263076735938068480',129,18,false,false,false,6,false,false,false,false,false,3,1,0,0,1,1,0,2,false,false,?,0,0,71.065,?,?,?,?,?,?,fake
'263110687017033728',60,8,false,true,false,2,false,false,false,false,false,2,0,0,0,0,1,0,0,false,false,?,0,1,103.54,?,?,?,?,?,?,fake
'263008466967347201',69,9,false,false,false,2,false,false,false,false,false,1,0,0,0,0,1,0,0,false,false,?,0,0,103.7,?,?,?,?,?,?,fake
'263337677926060032',71,10,false,false,false,5,false,false,false,false,false,4,0,1,0,0,1,0,2,false,false,?,0,0,78.245,?,?,?,?,?,?,fake
'263098627478654976',112,15,false,true,false,9,false,false,false,false,false,8,2,0,0,0,1,0,0,false,false,?,0,1,58.408,?,?,?,?,?,?,fake
'262981186043924480',96,15,false,true,false,5,false,false,false,false,false,2,2,2,0,0,1,0,2,false,false,?,0,2,86.423,?,?,?,?,?,?,fake
'262979420824940545',89,11,false,false,false,3,false,false,true,false,false,3,0,1,0,1,1,0,0,false,false,?,0,0,64.925,?,?,?,?,?,?,fake
'263086053521494017',129,8,false,false,false,3,false,false,false,false,false,3,0,0,0,0,1,0,2,false,false,?,0,0,103.54,?,?,?,?,?,?,fake
'263280830678441984',53,6,false,true,false,2,false,false,false,false,false,1,1,0,0,0,1,0,0,false,false,?,0,1,102.045,?,?,?,?,?,?,fake
'263422448857411584',92,11,false,false,false,3,false,false,false,false,false,1,0,0,0,1,1,0,0,false,false,?,0,0,61.325,?,?,?,?,?,?,fake
'263064640026705922',140,21,false,false,false,11,false,false,false,false,false,2,0,2,1,0,1,0,0,true,false,?,0,0,56.606,?,?,?,?,?,?,fake
'262987505337511936',129,18,false,false,false,7,false,false,true,false,false,11,0,0,0,1,1,0,2,false,false,?,0,0,42.545,?,?,?,?,?,?,fake
'263359225802145792',129,17,false,false,false,7,false,false,false,false,false,3,0,2,0,4,1,0,1,false,false,?,0,0,65.725,?,?,?,?,?,?,fake
'262991916990353408',60,8,false,true,false,3,false,false,false,false,false,2,0,2,0,0,1,0,1,false,false,?,0,1,103.54,?,?,?,?,?,?,fake
'263066515962753024',113,18,false,false,false,5,false,false,false,true,false,5,2,0,0,0,1,0,1,false,false,?,0,0,89.865,?,?,?,?,?,?,fake
'263098308564758530',81,10,false,false,false,2,false,false,false,false,true,1,0,2,0,0,1,0,3,false,false,?,0,0,87.997,?,?,?,?,?,?,fake
'263471852788277248',75,9,false,false,false,4,false,false,false,false,false,2,0,0,1,0,1,3,0,false,false,?,0,0,66.1,?,?,?,?,?,?,fake
'263329762406195200',62,8,false,false,false,2,false,false,false,false,false,1,0,0,0,0,1,0,1,false,false,?,0,0,82.39,?,?,?,?,?,?,fake
'262968502980337665',129,20,false,false,false,8,false,false,false,false,false,8,3,0,0,0,1,0,1,false,false,?,0,0,63.865,?,?,?,?,?,?,fake
'263478510851596291',102,14,false,false,false,6,false,false,false,false,false,3,0,0,0,0,1,0,0,false,false,?,0,0,86.423,?,?,?,?,?,?,fake
'262976495117533184',103,13,true,false,false,4,false,false,false,false,false,23,0,2,1,1,1,0,1,true,false,?,2,0,87.945,?,?,?,?,?,?,fake
'263171466995040256',129,21,false,false,false,8,false,false,false,false,false,3,0,2,1,0,1,1,3,false,false,?,0,0,80.777,?,?,?,?,?,?,fake
'262940921371435008',62,7,false,false,false,3,false,false,false,false,false,3,1,0,0,0,1,0,0,false,false,?,0,0,90.959,?,?,?,?,?,?,fake
'263269307105038336',91,14,false,false,false,5,false,false,false,false,false,2,0,2,0,0,1,0,0,false,false,?,0,0,83.854,?,?,?,?,?,?,fake
'262971911959621633',129,20,false,true,false,4,false,false,true,false,false,7,0,0,0,1,1,0,6,false,false,?,0,1,97.996,?,?,?,?,?,?,fake
'262970879842074624',84,9,false,true,false,2,false,false,false,false,true,36,0,0,0,1,1,0,0,false,false,?,0,5,75.875,?,?,?,?,?,?,fake
'262991129929191424',129,18,false,false,false,6,false,false,false,false,false,2,2,1,0,0,1,0,0,false,false,?,0,0,62.876,?,?,?,?,?,?,fake
'262955624311181312',107,18,true,false,false,5,false,false,true,false,false,3,0,1,0,0,1,0,2,false,false,?,3,0,89.592,?,?,?,?,?,?,fake
'263206304489824256',102,13,false,false,false,?,false,false,false,false,false,5,1,0,0,0,1,0,0,false,false,?,0,0,?,?,?,?,?,?,?,fake
'262970909999120384',99,17,false,false,false,7,false,false,false,false,false,4,0,0,0,0,1,0,1,false,false,?,0,0,90.051,?,?,?,?,?,?,fake
'263091557404639235',86,11,false,false,false,5,false,false,false,false,false,5,0,0,0,0,1,0,0,false,false,?,0,0,60.705,?,?,?,?,?,?,fake
'263599012094017536',135,20,false,false,false,6,false,false,false,false,false,10,1,0,0,0,1,0,0,false,false,?,0,0,63.865,?,?,?,?,?,?,fake
'263819788143448064',115,19,false,false,false,4,false,false,true,false,false,4,0,0,1,0,1,0,3,false,false,?,0,0,85.165,?,?,?,?,?,?,fake
'263278038681264128',71,8,false,false,false,4,false,false,false,false,false,3,0,0,0,0,1,0,1,false,false,?,0,0,71.815,?,?,?,?,?,?,fake
'263014630216044545',68,8,false,true,false,3,false,false,false,false,false,3,0,0,0,0,1,0,0,false,false,?,0,1,92.965,?,?,?,?,?,?,fake
'262980559851122688',83,10,false,true,false,4,false,false,false,false,false,2,0,0,1,0,1,0,1,false,false,?,0,1,94.3,?,?,?,?,?,?,fake
'263370538997665793',67,8,false,true,false,1,false,false,false,true,false,2,0,1,0,0,1,0,4,false,false,?,0,2,65.3,?,?,?,?,?,?,fake
'263022272296673282',38,4,false,false,false,1,false,false,false,false,false,3,0,0,1,0,1,1,0,false,false,?,0,0,97.025,?,?,?,?,?,?,fake
'262977306702782464',74,10,false,false,false,4,false,false,false,false,false,4,0,0,0,0,1,0,0,false,false,?,0,0,69.785,?,?,?,?,?,?,fake
'263088482623291392',99,15,false,false,false,5,false,false,false,false,false,4,0,1,0,0,1,0,2,false,false,?,0,0,84.45,?,?,?,?,?,?,fake
'262996516111777792',54,6,false,false,false,2,false,false,false,false,false,0,0,0,0,1,1,0,1,false,false,?,0,0,100.24,?,?,?,?,?,?,fake
'263138112656523265',129,19,false,false,false,6,false,false,true,false,false,3,0,0,0,0,1,0,1,false,false,?,0,0,62.876,?,?,?,?,?,?,fake
'263653448388591616',86,14,false,false,false,4,false,false,false,false,false,2,0,1,0,0,1,0,2,false,false,?,0,0,95.939,?,?,?,?,?,?,fake
'263027873701588994',76,11,false,true,false,4,false,false,false,false,false,1,1,0,0,0,1,0,6,false,false,?,0,3,103.379,?,?,?,?,?,?,fake
'263147017356849152',85,11,false,false,false,5,false,false,false,false,false,5,0,1,0,0,1,0,2,false,false,?,0,0,57.234,?,?,?,?,?,?,fake
'263026095056617473',105,18,false,false,false,9,false,false,false,false,false,10,1,1,1,0,1,3,3,true,false,?,0,0,72.83,?,?,?,?,?,?,fake
'263115051605561347',105,13,false,false,false,5,false,false,false,false,false,4,0,0,0,5,1,0,1,false,false,?,0,0,92.965,?,?,?,?,?,?,fake
'263287937083518978',136,18,false,true,false,6,false,false,false,false,false,5,0,1,2,0,1,0,0,true,false,?,0,1,96.577,?,?,?,?,?,?,fake
'263393512484122624',87,15,false,false,false,4,false,false,false,false,false,4,0,1,1,0,1,0,1,false,false,?,0,0,90.09,?,?,?,?,?,?,fake
'263466755219939328',75,9,false,false,false,4,false,false,false,false,false,2,0,0,0,0,1,0,0,false,false,?,0,0,66.1,?,?,?,?,?,?,fake
'263089055984652289',129,20,false,false,false,4,false,false,false,false,false,4,1,0,0,3,1,0,2,false,false,?,0,0,108.828,?,?,?,?,?,?,fake
'262960953719656449',124,15,false,false,false,9,false,false,false,false,false,4,0,1,0,1,1,0,0,false,false,?,0,0,35.511,?,?,?,?,?,?,fake
'263001423665569792',74,10,false,false,false,3,false,false,false,false,false,3,0,0,0,0,1,0,1,false,false,?,0,0,101.271,?,?,?,?,?,?,fake
'263104961871749121',129,17,false,false,false,7,false,false,false,true,false,4,2,0,0,0,1,0,2,false,false,?,0,0,70.145,?,?,?,?,?,?,fake
'263113289444257792',129,18,false,false,false,5,false,false,false,false,false,7,0,2,0,0,1,0,2,false,false,?,0,0,62.876,?,?,?,?,?,?,fake
'262965552245510144',36,3,false,false,false,0,false,false,false,false,false,1,0,0,0,0,1,0,0,false,false,?,0,0,62.79,?,?,?,?,?,?,fake
'262977425099616256',62,9,false,false,false,3,false,false,false,false,false,5,0,0,0,0,1,0,0,false,false,?,0,0,92.965,?,?,?,?,?,?,fake
'263040573596917760',125,14,false,true,false,7,false,false,false,false,false,3,0,0,2,1,1,0,1,false,false,?,0,1,101.271,?,?,?,?,?,?,fake
'262954509851049984',33,3,false,false,false,1,false,false,false,false,false,3,0,0,0,0,1,0,0,false,false,?,0,0,90.99,?,?,?,?,?,?,fake
'263126563678220288',116,18,true,true,false,8,false,false,true,false,false,5,0,0,1,1,1,0,0,true,false,?,3,1,90.051,?,?,?,?,?,?,fake
'263163534907674625',89,11,false,false,false,5,false,false,false,false,false,3,0,1,0,0,1,0,2,false,false,?,0,0,64.925,?,?,?,?,?,?,fake
'262963421547479040',96,10,false,true,false,3,false,false,false,false,false,3,1,0,0,0,1,0,0,false,false,?,0,2,26.47,?,?,?,?,?,?,fake
'263228157551865856',106,13,true,false,false,5,false,false,false,false,false,0,0,1,1,0,1,0,1,false,false,?,3,0,67.755,?,?,?,?,?,?,fake
'263178365358469121',103,19,false,false,false,?,false,false,?,?,?,3,?,?,1,0,1,0,?,true,false,?,0,0,?,?,?,?,?,?,?,fake
'262964791457509376',129,19,false,false,false,6,false,false,false,false,false,3,0,0,0,0,1,0,2,false,false,?,0,0,94.782,?,?,?,?,?,?,fake
'262984672269721600',137,22,false,false,false,9,false,false,false,false,false,3,1,1,1,2,1,0,1,false,false,?,0,0,76.234,?,?,?,?,?,?,fake
'263347781777891329',133,17,true,false,false,9,false,false,false,false,false,7,0,1,2,0,1,0,2,true,false,?,1,0,78.81,?,?,?,?,?,?,fake
'263072970057064449',115,16,false,true,false,6,false,false,false,false,false,12,1,0,0,0,1,0,0,false,false,?,0,4,92.965,?,?,?,?,?,?,fake
'263002717839040513',129,16,false,false,false,7,false,false,false,false,false,4,1,1,0,0,1,0,0,false,false,?,0,0,42.545,?,?,?,?,?,?,fake
'263304372707008512',129,22,false,false,false,5,false,false,true,true,false,6,0,0,0,0,1,0,2,false,false,?,0,0,80.678,?,?,?,?,?,?,fake
'263049025689890817',133,19,false,true,false,5,false,false,true,false,true,4,0,0,1,0,1,0,2,false,false,?,0,6,85.165,?,?,?,?,?,?,fake
'262967300758585344',133,18,false,true,false,5,false,false,true,false,false,8,0,1,0,1,1,0,1,false,false,?,0,1,68.819,?,?,?,?,?,?,fake
'263091696336773121',98,11,false,false,false,5,false,false,false,false,false,1,0,0,0,0,1,0,1,false,false,?,0,0,60.705,?,?,?,?,?,?,fake
'263042554411491328',129,22,false,false,false,6,false,false,false,false,true,5,1,0,0,0,1,0,3,false,false,?,0,0,80.678,?,?,?,?,?,?,fake
'263283882923790337',73,9,false,true,false,4,false,false,false,false,false,4,0,1,0,0,1,0,1,false,false,?,0,1,89.468,?,?,?,?,?,?,fake
'263326779975020545',40,4,false,false,false,2,false,false,false,false,false,5,0,0,0,0,1,0,0,false,false,?,0,0,97.025,?,?,?,?,?,?,fake
'263110262805118976',89,11,false,false,false,5,false,false,false,false,false,1,0,1,0,0,1,0,1,false,false,?,0,0,78.245,?,?,?,?,?,?,fake
'263096901015044096',129,19,false,false,false,4,false,false,false,false,false,8,0,0,0,0,1,0,2,false,false,?,0,0,36.161,?,?,?,?,?,?,fake
'263086046487654400',73,10,false,true,false,4,false,false,false,false,false,6,1,0,0,0,1,0,1,false,false,?,0,2,78.245,?,?,?,?,?,?,fake
'262998167698681856',109,14,false,true,false,6,false,false,false,false,false,2,1,0,0,4,1,0,0,false,false,?,0,1,95.165,?,?,?,?,?,?,fake
'263119984262250496',129,21,false,false,false,4,false,false,true,false,false,4,0,1,0,0,1,0,0,false,false,?,0,0,80.777,?,?,?,?,?,?,fake
'263079003454320640',77,11,false,true,false,3,false,false,false,true,false,3,1,1,0,0,1,0,0,false,false,?,0,3,109.095,?,?,?,?,?,?,fake
'263273628785856513',133,20,false,false,false,6,false,false,false,false,false,5,0,0,0,0,1,0,2,false,false,?,0,0,80.777,?,?,?,?,?,?,fake
'263313843596455936',55,7,true,false,false,2,false,false,false,false,false,4,1,0,0,0,1,0,0,false,false,?,2,0,90.959,?,?,?,?,?,?,fake
'263010934035992576',110,15,false,false,false,4,false,false,false,false,false,4,0,1,1,2,1,21,0,false,false,?,0,0,50.471,?,?,?,?,?,?,fake
'262957143274180608',112,11,false,false,false,3,false,false,false,false,false,1,1,1,0,3,1,0,0,false,false,?,0,0,61.24,?,?,?,?,?,?,fake
'262996609523146752',101,11,false,false,false,4,false,false,false,false,false,1,1,1,1,3,1,6,0,false,false,?,0,0,61.24,?,?,?,?,?,?,fake
'262957753520226304',96,11,false,false,false,4,false,false,false,false,false,5,1,1,1,1,1,2,1,false,false,?,0,0,66.4,?,?,?,?,?,?,fake
'262982840180957184',111,14,false,false,false,4,false,false,false,false,false,4,1,1,0,2,1,0,0,false,false,?,0,0,88.905,?,?,?,?,?,?,fake
'263044743884333056',113,14,false,false,false,7,false,false,false,false,false,6,0,0,1,1,1,1,1,false,false,?,0,0,50.61,?,?,?,?,?,?,fake
'262968340698525698',96,10,false,false,false,3,false,false,false,false,false,3,0,1,0,2,1,0,0,false,false,?,0,0,71.815,?,?,?,?,?,?,fake
'262963042583724032',137,21,false,false,false,8,false,false,false,false,false,13,2,1,0,2,1,0,0,true,false,?,0,0,33.69,?,?,?,?,?,?,fake
'262953531890356224',73,7,false,false,false,3,false,false,false,false,false,3,0,1,0,2,1,0,0,false,false,?,0,0,83.32,?,?,?,?,?,?,fake
'263031496779104256',119,13,false,false,false,7,false,false,false,false,false,5,1,0,0,3,1,0,0,false,false,?,0,0,44.405,?,?,?,?,?,?,fake
'263042440590671873',73,8,false,false,false,3,false,false,false,false,false,5,0,1,1,1,1,7,0,false,false,?,0,0,78.873,?,?,?,?,?,?,fake
'262959341202714624',121,13,false,false,false,6,false,false,false,false,false,1,1,1,0,3,2,0,0,false,false,?,0,0,95.165,?,?,?,?,?,?,fake
'263046114582867969',100,12,false,false,false,3,false,false,false,false,false,4,0,1,1,2,1,0,0,false,false,?,0,0,87.997,?,?,?,?,?,?,fake
'262970315225841665',101,11,false,false,false,4,false,false,false,false,false,1,1,1,0,3,1,0,0,false,false,?,0,0,61.24,?,?,?,?,?,?,fake
'263002833098530817',109,13,false,false,false,3,false,false,false,false,false,2,1,1,0,2,1,0,0,false,false,?,0,0,72.615,?,?,?,?,?,?,fake
'262998279145525249',120,14,false,false,false,5,false,false,false,false,false,4,2,1,1,3,1,0,0,false,false,?,0,0,87.997,?,?,?,?,?,?,fake
'262958970203955201',65,6,false,false,false,3,false,false,false,false,false,3,0,1,0,1,1,0,0,false,false,?,0,0,83.32,?,?,?,?,?,?,fake
'263424246670315522',98,9,false,false,false,3,false,false,false,false,false,3,1,1,1,4,1,0,0,false,false,?,0,0,83.32,?,?,?,?,?,?,fake
'262971724222562305',65,6,false,false,false,2,false,false,false,false,false,5,0,1,0,1,1,0,0,false,false,?,0,0,83.32,?,?,?,?,?,?,fake
'262969859611189249',109,9,false,false,false,4,false,false,false,false,false,3,1,1,0,4,1,0,0,false,false,?,0,0,66.4,?,?,?,?,?,?,fake
'263267074552524800',129,17,false,false,false,6,false,false,false,false,false,6,1,1,0,5,1,0,0,false,false,?,0,0,67.755,?,?,?,?,?,?,fake
'263012280806035456',96,11,false,false,false,3,false,false,true,false,false,6,1,1,0,1,1,0,0,false,false,?,0,0,61.325,?,?,?,?,?,?,fake
'262954413289783297',137,19,false,false,true,6,false,false,false,true,false,8,0,2,0,0,1,0,0,true,false,67,0,0,49.518,12529,12529,12529,12529,12529,12529,fake
'263068697739005952',92,9,false,false,false,5,false,false,false,false,false,3,1,1,1,2,1,0,0,true,false,?,0,0,87.945,?,?,?,?,?,?,fake
'263299492118396929',132,17,false,false,false,4,false,false,true,false,false,4,1,1,1,1,1,0,0,true,false,?,0,0,95.42,?,?,?,?,?,?,fake
'262962682301403136',139,20,false,false,false,8,false,false,false,false,false,2,1,2,1,2,1,2,2,false,false,?,0,0,80.465,?,?,?,?,?,?,fake
'262955494967226369',82,10,false,false,false,5,false,false,false,false,false,1,1,2,0,1,1,0,1,false,false,?,0,0,94.3,?,?,?,?,?,?,fake
'262971058355834881',129,15,false,false,false,6,false,false,false,false,false,3,0,1,0,2,1,0,0,false,false,?,0,0,50.471,?,?,?,?,?,?,fake
'262953469722370050',85,8,false,false,false,3,false,false,false,false,false,30,0,1,0,2,1,0,0,false,false,?,0,0,31.545,?,?,?,?,?,?,fake
'263127890563051523',129,17,false,false,false,7,false,false,false,false,false,4,0,1,0,5,1,0,0,false,false,?,0,0,88.905,?,?,?,?,?,?,fake
'263377671306764288',129,15,false,false,false,4,false,false,false,false,false,1,0,1,0,3,1,0,0,false,false,?,0,0,74.805,?,?,?,?,?,?,fake
'262959590243713024',129,12,false,false,false,3,false,false,false,false,false,4,1,1,0,4,1,0,0,false,false,?,0,0,82.39,?,?,?,?,?,?,fake
'262956074963980289',135,17,false,false,false,7,false,false,false,false,false,6,2,1,1,2,1,0,0,true,false,?,0,0,78.81,?,?,?,?,?,?,fake
'262963230882803713',129,20,false,false,false,7,false,false,false,false,false,1,1,2,0,1,1,0,0,false,false,?,0,0,80.687,?,?,?,?,?,?,fake
'263143174288064513',132,15,false,false,false,6,false,false,false,false,false,0,0,1,0,2,1,0,0,false,false,?,0,0,53.639,?,?,?,?,?,?,fake
'263067640086544387',64,6,false,false,false,3,false,false,false,false,false,3,0,1,0,1,1,0,0,false,false,?,0,0,83.32,?,?,?,?,?,?,fake
'263089572139921408',129,17,false,false,false,4,false,false,true,true,false,5,2,1,0,2,1,0,0,false,false,?,0,0,80.783,?,?,?,?,?,?,fake
'262973189032910848',83,9,false,false,false,2,false,false,false,false,false,3,1,1,0,1,1,0,0,false,false,?,0,0,61.24,?,?,?,?,?,?,fake
'263007412649357312',120,16,false,true,true,5,false,false,false,false,false,2,0,1,0,1,1,0,0,false,false,69,0,1,90.133,302389,302389,302389,302389,302389,302389,fake
'263320996780593153',105,13,false,false,false,5,false,false,false,false,false,1,2,1,0,4,1,0,0,false,false,?,0,0,66.1,?,?,?,?,?,?,fake
'263073275834421248',131,19,false,false,false,?,false,false,false,false,false,11,0,0,1,0,1,0,0,true,false,?,0,0,?,?,?,?,?,?,?,fake
'263082062683197440',117,19,false,false,false,?,false,false,false,false,false,10,0,0,1,0,1,0,0,false,false,?,0,0,?,?,?,?,?,?,?,fake
'263070942777982976',125,17,false,false,false,?,false,false,false,false,false,9,0,0,1,0,1,0,0,true,false,?,0,0,?,?,?,?,?,?,?,fake
'263075456834744320',69,8,false,false,false,?,false,false,false,false,false,1,0,0,0,2,1,0,0,false,false,?,0,0,?,?,?,?,?,?,?,fake
'263030735282245632',88,12,false,false,false,?,false,false,false,false,false,4,0,0,1,1,1,2,0,false,false,?,0,0,?,?,?,?,?,?,?,fake
'263029805325377536',88,12,false,false,false,?,false,false,false,false,false,4,0,0,0,1,1,0,0,false,false,?,0,0,?,?,?,?,?,?,?,fake
'263404679516540928',135,19,false,false,false,?,false,false,false,false,false,17,0,0,0,1,1,0,1,true,false,?,0,0,?,?,?,?,?,?,?,fake
'263027559866957825',135,19,false,false,false,?,false,false,false,false,false,17,0,0,0,1,1,0,1,true,false,?,0,0,?,?,?,?,?,?,?,fake
'262989161169035264',126,21,false,false,false,?,false,false,false,false,false,4,0,0,0,0,1,0,0,false,false,?,0,0,?,?,?,?,?,?,?,fake
'263027083729571840',122,17,false,true,false,?,false,false,false,false,false,6,0,0,1,0,1,0,0,true,false,?,0,1,?,?,?,?,?,?,?,fake
'263249448564568065',105,13,false,false,false,?,false,false,false,false,false,3,0,0,0,4,1,0,0,true,false,?,0,0,?,?,?,?,?,?,?,fake
'263027077320691712',94,8,false,false,false,?,false,false,false,false,false,3,0,0,0,2,1,0,0,false,false,?,0,0,?,?,?,?,?,?,?,fake
'263026373239635968',92,8,false,false,false,?,false,false,false,false,false,3,0,0,0,2,1,0,0,false,false,?,0,0,?,?,?,?,?,?,?,fake
'262994336910807040',115,14,false,true,false,?,false,false,false,false,false,4,0,0,1,0,1,0,0,false,false,?,0,3,?,?,?,?,?,?,?,fake
'263022466941726722',92,8,false,false,false,?,false,false,false,false,false,3,0,0,0,2,1,0,0,false,false,?,0,0,?,?,?,?,?,?,?,fake
'262991130260553728',89,12,false,false,false,?,false,false,false,false,false,4,0,0,1,0,1,16,0,false,false,?,0,0,?,?,?,?,?,?,?,fake
'263093417423273984',114,12,false,false,false,6,false,false,false,false,false,3,0,1,1,1,1,1265,0,false,false,?,0,0,49.543,?,?,?,?,?,?,fake
'262960927274594304',114,13,false,false,false,5,false,false,false,false,false,7,0,2,1,0,1,3,0,false,false,?,0,0,37.545,?,?,?,?,?,?,fake
'262960646512078848',109,13,false,false,false,5,false,false,false,false,false,7,1,1,0,1,1,0,0,false,false,?,0,0,53.655,?,?,?,?,?,?,fake
'262998899487293440',118,14,false,false,false,5,false,false,false,false,false,5,1,1,0,2,1,0,0,false,false,?,0,0,53.655,?,?,?,?,?,?,fake
'262989358758514690',120,17,false,false,false,6,false,false,false,false,false,1,0,1,0,2,1,0,0,false,false,?,0,0,73.17,?,?,?,?,?,?,fake
'262959002516865024',126,15,false,false,false,7,false,false,false,false,false,7,1,1,1,0,1,0,1,true,false,?,0,0,60.744,?,?,?,?,?,?,fake
'262966130778447872',118,16,false,false,false,7,false,false,false,false,false,7,1,1,0,0,1,0,1,false,false,?,0,0,58.408,?,?,?,?,?,?,fake
'262977536567427073',111,11,false,false,false,6,false,false,false,false,false,2,0,1,1,1,1,0,0,false,false,?,0,0,44.405,?,?,?,?,?,?,fake
'263056496223461377',107,13,false,false,false,5,false,false,false,false,false,2,0,1,1,0,1,7,0,false,false,?,0,0,57.068,?,?,?,?,?,?,fake
'263596163536678912',101,12,false,false,false,5,false,false,false,false,false,2,1,1,1,1,1,6,0,false,false,?,0,0,49.543,?,?,?,?,?,?,fake
'262993720318779395',101,12,false,false,false,5,false,false,false,false,false,2,0,1,0,0,1,0,0,false,false,?,0,0,53.655,?,?,?,?,?,?,fake
'263071795211563008',104,15,false,false,false,6,false,false,false,false,false,1,1,1,0,1,1,0,1,false,false,?,0,0,83.854,?,?,?,?,?,?,fake
'262995838954000384',139,14,false,false,false,5,false,false,false,false,false,6,1,1,0,2,1,0,0,false,false,?,0,0,56.978,?,?,?,?,?,?,fake
'262969810521055232',112,13,false,false,false,4,false,false,false,false,false,2,1,1,1,0,1,1,0,false,false,?,0,0,43.963,?,?,?,?,?,?,fake
'262981237227008000',103,12,false,false,false,5,false,false,false,false,false,6,0,1,0,1,1,0,0,false,false,?,0,0,49.543,?,?,?,?,?,?,fake
'262948799918526465',94,11,false,false,false,5,false,false,false,false,false,6,0,1,0,0,1,0,0,false,false,?,0,0,49.543,?,?,?,?,?,?,fake
'263003127572217857',125,15,false,true,false,6,false,false,false,false,false,1,1,1,0,3,1,0,0,false,false,?,0,1,53.655,?,?,?,?,?,?,fake
'263053376122658816',131,15,false,false,false,5,false,false,false,false,false,5,1,1,1,2,1,3,0,false,false,?,0,0,53.655,?,?,?,?,?,?,fake
'263033547714093056',128,16,false,false,false,6,false,false,false,false,false,3,0,1,0,0,1,0,0,false,false,?,0,0,37.258,?,?,?,?,?,?,fake
